pokemon_id,pokemon_name,canonical_slug,display_name,species_slug,dexnum_int,order,is_default,base_experience,height,weight,type1,type2,hp,attack,defense,sp_atk,sp_def,speed,total,generation,capture_rate,base_happiness,base_exp,growth_rate,egg_group1,egg_group2,percent_male,percent_female,egg_cycles,color,shape,habitat,is_baby,is_legendary,is_mythical,region_tag,form_group,is_mega,is_battle_only,evolution_chain_id,evolution_stage,genus_en,flavor_text_en,flavor_text_corpus_en,ability1,ability2,hidden_ability,ability_summary_en,official_artwork_url,artwork_variant_url,sprite_url,image_url,official_pokedex_url
10014,castform-rainy,castform-rainy,Castform Rainy,castform,351,466,0,147.0,3,8,Water,None,70,70,70,70,70,70,420,3,45,70,147.0,Medium,Fairy,Indeterminate,50.0,50.0,25,Gray,Ball,Grassland,0,0,0,None,Standard,0,0,179,0,Weather Pokémon,CASTFORM’s appearance changes with the weather. This POKéMON gained the ability to use the vast power of nature to protect its tiny body.,"CASTFORM’s appearance changes with the weather. This POKéMON gained the ability to use the vast power of nature to protect its tiny body. CASTFORM borrows the power of nature to transform itself into the guises of the sun, rain clouds, and snow clouds. This POKéMON’s feelings change with the weather. It alters its form depending on the weather. Changes in the climate such as the temperature and humidity appear to affect its cellular structure. It has the ability to change its form into the sun, the rain, or a snow cloud, depending on the weather. Its appearance changes with the weather. Recently, its molecules were found to be just like water. This Pokémon can change its cells, taking different forms based on the temperature and humidity. Temperature and weather affect its cellular structure, so this Pokémon changes form according to the weather. Castform’s appearance changes with the weather. This Pokémon gained the ability to use the vast power of nature to protect its tiny body.",Forecast,Unknown,Unknown,Changes castform's type and form to match the weather.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/351.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10014.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/10014.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10014.png,https://www.pokemon.com/us/pokedex/castform
10015,castform-snowy,castform-snowy,Castform Snowy,castform,351,467,0,147.0,3,8,Ice,None,70,70,70,70,70,70,420,3,45,70,147.0,Medium,Fairy,Indeterminate,50.0,50.0,25,Gray,Ball,Grassland,0,0,0,None,Standard,0,0,179,0,Weather Pokémon,CASTFORM’s appearance changes with the weather. This POKéMON gained the ability to use the vast power of nature to protect its tiny body.,"CASTFORM’s appearance changes with the weather. This POKéMON gained the ability to use the vast power of nature to protect its tiny body. CASTFORM borrows the power of nature to transform itself into the guises of the sun, rain clouds, and snow clouds. This POKéMON’s feelings change with the weather. It alters its form depending on the weather. Changes in the climate such as the temperature and humidity appear to affect its cellular structure. It has the ability to change its form into the sun, the rain, or a snow cloud, depending on the weather. Its appearance changes with the weather. Recently, its molecules were found to be just like water. This Pokémon can change its cells, taking different forms based on the temperature and humidity. Temperature and weather affect its cellular structure, so this Pokémon changes form according to the weather. Castform’s appearance changes with the weather. This Pokémon gained the ability to use the vast power of nature to protect its tiny body.",Forecast,Unknown,Unknown,Changes castform's type and form to match the weather.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/351.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10015.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/10015.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10015.png,https://www.pokemon.com/us/pokedex/castform
352,kecleon,kecleon,Kecleon,kecleon,352,468,1,154.0,10,220,Normal,None,60,90,70,60,120,40,440,3,200,70,154.0,Medium Slow,Ground,Unknown,50.0,50.0,20,Green,Upright,Forest,0,0,0,None,Standard,0,0,180,0,Color Swap Pokémon,It changes body color to blend in with its surroundings. It also changes color if it is happy or sad.,"It changes body color to blend in with its surroundings. It also changes color if it is happy or sad. KECLEON is capable of changing its body colors at will to blend in with its surroundings. There is one exception - this POKéMON can’t change the zigzag pattern on its belly. KECLEON alters its body coloration to blend in with its surroundings, allowing it to sneak up on its prey unnoticed. Then it lashes out with its long, stretchy tongue to instantly ensnare the unsuspecting target. A POKéMON that has the ability to alter its body colors to match its surroundings. A KECLEON reverts to its original colors if it is startled. It can freely change its body’s color. The zigzag pattern on its belly doesn’t change, however. It changes its shading to match its surroundings so it can sneak up on prey. Only its belly patterns stay fixed. Kecleon is capable of changing its body colors at will to blend in with its surroundings. There is one exception—this Pokémon can’t change the zigzag pattern on its belly. Kecleon alters its body coloration to blend in with its surroundings, allowing it to sneak up on its prey unnoticed. Then it lashes out with its long, stretchy tongue to instantly ensnare the unsuspecting target.",Color Change,Unknown,Protean,Changes type to match when hit by a damaging move. Changes the bearer's type to match each move it uses.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/352.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/352.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/352.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/352.png,https://www.pokemon.com/us/pokedex/kecleon
353,shuppet,shuppet,Shuppet,shuppet,353,469,1,59.0,6,23,Ghost,None,44,75,35,63,33,45,295,3,225,35,59.0,Fast,Indeterminate,Unknown,50.0,50.0,25,Black,Ball,Urban,0,0,0,None,Standard,0,0,181,0,Puppet Pokémon,"SHUPPET is attracted by feelings of jealousy and vindictiveness. If someone develops strong feelings of vengeance, this POKéMON will appear in a swarm and line up beneath the eaves of that person’s home.","SHUPPET is attracted by feelings of jealousy and vindictiveness. If someone develops strong feelings of vengeance, this POKéMON will appear in a swarm and line up beneath the eaves of that person’s home. SHUPPET grows by feeding on dark emotions, such as vengefulness and envy, in the hearts of people. It roams through cities in search of grudges that taint people. This POKéMON roams about deep in the night seeking such negative emotions as grudges and envy. It retreats to its nest when the sun begins to rise. It loves to feed on feelings like envy and malice. Its upright horn catches the emotions of people. It loves vengeful emotions and hangs in rows under the eaves of houses where vengeful people live. It uses its horn to feed on envy and malice, or so it’s said. It’s very active at night. It feeds on the dark emotions of sadness and hatred, which make it grow steadily stronger. It uses its horn to feed on envy and malice-- or so it’s said. It’s very active at night.",Insomnia,Frisk,Cursed Body,Prevents sleep. Reveals an opponent's held item upon entering battle. Has a 30% chance of Disabling any move that hits the Pokémon.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/353.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/353.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/353.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/353.png,https://www.pokemon.com/us/pokedex/shuppet
354,banette,banette,Banette,banette,354,470,1,159.0,11,125,Ghost,None,64,115,65,83,63,65,455,3,45,35,159.0,Fast,Indeterminate,Unknown,50.0,50.0,25,Black,Upright,Urban,0,0,0,None,Standard,0,0,181,1,Marionette Pokémon,BANETTE generates energy for laying strong curses by sticking pins into its own body. This POKéMON was originally a pitiful plush doll that was thrown away.,"BANETTE generates energy for laying strong curses by sticking pins into its own body. This POKéMON was originally a pitiful plush doll that was thrown away. A cursed energy permeated the stuffing of a discarded and forgotten plush doll, giving it new life as BANETTE. The POKéMON’s energy would escape if it were to ever open its mouth. An abandoned plush doll became this POKéMON. They are said to live in garbage dumps and wander about in search of the children that threw them away. Strong feelings of hatred turned a puppet into a POKéMON. If it opens its mouth, its cursed energy escapes. A doll that became a Pokémon over its grudge from being junked. It seeks the child that disowned it. This Pokémon developed from an abandoned doll that amassed a grudge. It is seen in dark alleys. A doll that became a Pokémon over its grudge of being thrown away. It seeks the child who disowned it. Strong feelings of hatred turned a puppet into a Pokémon. If it opens its mouth, its cursed energy escapes.",Insomnia,Frisk,Cursed Body,Prevents sleep. Reveals an opponent's held item upon entering battle. Has a 30% chance of Disabling any move that hits the Pokémon.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/354.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/354.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/354.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/354.png,https://www.pokemon.com/us/pokedex/banette
10056,banette-mega,banette-mega,Banette maleega,banette,354,471,0,194.0,12,130,Ghost,None,64,165,75,93,83,75,555,3,45,35,194.0,Fast,Indeterminate,Unknown,50.0,50.0,25,Black,Upright,Urban,0,0,0,None,Mega,1,0,181,1,Marionette Pokémon,BANETTE generates energy for laying strong curses by sticking pins into its own body. This POKéMON was originally a pitiful plush doll that was thrown away.,"BANETTE generates energy for laying strong curses by sticking pins into its own body. This POKéMON was originally a pitiful plush doll that was thrown away. A cursed energy permeated the stuffing of a discarded and forgotten plush doll, giving it new life as BANETTE. The POKéMON’s energy would escape if it were to ever open its mouth. An abandoned plush doll became this POKéMON. They are said to live in garbage dumps and wander about in search of the children that threw them away. Strong feelings of hatred turned a puppet into a POKéMON. If it opens its mouth, its cursed energy escapes. A doll that became a Pokémon over its grudge from being junked. It seeks the child that disowned it. This Pokémon developed from an abandoned doll that amassed a grudge. It is seen in dark alleys. A doll that became a Pokémon over its grudge of being thrown away. It seeks the child who disowned it. Strong feelings of hatred turned a puppet into a Pokémon. If it opens its mouth, its cursed energy escapes.",Prankster,Unknown,Unknown,Raises non-damaging moves' priority by one stage.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/354.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10056.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/10056.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10056.png,https://www.pokemon.com/us/pokedex/banette
355,duskull,duskull,Duskull,duskull,355,472,1,59.0,8,150,Ghost,None,20,40,90,30,90,25,295,3,190,35,59.0,Fast,Indeterminate,Unknown,50.0,50.0,25,Black,Arms,Forest,0,0,0,None,Standard,0,0,182,0,Requiem Pokémon,"DUSKULL can pass through any wall no matter how thick it may be. Once this POKéMON chooses a target, it will doggedly pursue the intended victim until the break of dawn.","DUSKULL can pass through any wall no matter how thick it may be. Once this POKéMON chooses a target, it will doggedly pursue the intended victim until the break of dawn. DUSKULL wanders lost among the deep darkness of midnight. There is an oft- told admonishment given to misbehaving children that this POKéMON will spirit away bad children who earn scoldings from their mothers. A glare from its single scarlet eye makes even burly grown-ups freeze in utter fear. It is a nocturnal POKéMON that roams about under the cloak of darkness. Making itself invisible, it silently sneaks up to prey. It has the ability to slip through thick walls. It doggedly pursues its prey wherever it goes. However, the chase is abandoned at sunrise. It loves the crying of children. It startles bad kids by passing through walls and making them cry. If it finds bad children who won’t listen to their parents, it will spirit them away--or so it’s said. Duskull can pass through any wall no matter how thick it may be. Once this Pokémon chooses a target, it will doggedly pursue the intended victim until the break of dawn.",Levitate,Unknown,Frisk,Evades ground moves. Reveals an opponent's held item upon entering battle.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/355.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/355.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/355.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/355.png,https://www.pokemon.com/us/pokedex/duskull
356,dusclops,dusclops,Dusclops,dusclops,356,473,1,159.0,16,306,Ghost,None,40,70,130,60,130,25,455,3,90,35,159.0,Fast,Indeterminate,Unknown,50.0,50.0,25,Black,Humanoid,Forest,0,0,0,None,Standard,0,0,182,1,Beckon Pokémon,"DUSCLOPS’s body is completely hollow - there is nothing at all inside. It is said that its body is like a black hole. This POKéMON will absorb anything into its body, but nothing will ever come back out.","DUSCLOPS’s body is completely hollow - there is nothing at all inside. It is said that its body is like a black hole. This POKéMON will absorb anything into its body, but nothing will ever come back out. DUSCLOPS absorbs anything, however large the object may be. This POKéMON hypnotizes its foe by waving its hands in a macabre manner and by bringing its single eye to bear. The hypnotized foe is made to do DUSCLOPS’s bidding. It is thought that its body is hollow with only a spectral ball of fire burning inside. However, no one has been able to confirm this theory as fact. Its body is entirely hollow. When it opens its mouth, it sucks everything in as if it were a black hole. Its body is hollow. It is said that those who look into its body are sucked into the void. It seeks drifting will-o’-the-wisps and sucks them into its empty body. What happens inside is a mystery. Anyone who dares peer into its body to see its spectral ball of fire will have their spirit stolen away. Dusclops’s body is completely hollow—there is nothing at all inside. It is said that its body is like a black hole. This Pokémon will absorb anything into its body, but nothing will ever come back out.",Pressure,Unknown,Frisk,Increases the PP cost of moves targetting the Pokémon by one. Reveals an opponent's held item upon entering battle.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/356.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/356.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/356.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/356.png,https://www.pokemon.com/us/pokedex/dusclops
357,tropius,tropius,Tropius,tropius,357,475,1,161.0,20,1000,Grass,Flying,99,68,83,72,87,51,460,3,200,70,161.0,Slow,Monster,Plant,50.0,50.0,25,Green,Quadruped,Forest,0,0,0,None,Standard,0,0,183,0,Fruit Pokémon,"The bunches of fruit around TROPIUS’s neck are very popular with children. This POKéMON loves fruit, and eats it continuously. Apparently, its love for fruit resulted in its own outgrowth of fruit.","The bunches of fruit around TROPIUS’s neck are very popular with children. This POKéMON loves fruit, and eats it continuously. Apparently, its love for fruit resulted in its own outgrowth of fruit. Children of the southern tropics eat as snacks the fruit that grows in bunches around the neck of TROPIUS. This POKéMON flies by flapping the leaves on its back as if they were wings. It flies by flapping its broad leaves. The bunch of fruit that grows around its neck is deliciously sweet. In the spring, it scatters pollen from its neck. It lives in tropical jungles. The bunch of fruit around its neck is delicious. The fruit grows twice a year. Because it continually ate only its favorite fruit, the fruit started growing around its neck. Delicious fruits grew out from around its neck because it always ate the same kind of fruit. The bunch of fruit around its neck ripens twice a year and is delicious. It’s a highly favored tropical snack. It flies by flapping its broad leaves and gives the sweet, delicious fruit around its neck to children.",Chlorophyll,Solar Power,Harvest,Doubles Speed during strong sunlight. Increases Special Attack to 1.5× but costs 1/8 max HP after each turn during strong sunlight. Has a 50% chance of restoring a used Berry after each turn if the Pokémon has held no items in the meantime.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/357.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/357.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/357.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/357.png,https://www.pokemon.com/us/pokedex/tropius
10306,chimecho-mega,chimecho-mega,Chimecho maleega,chimecho,358,-1,0,,12,80,Psychic,Steel,75,50,110,135,120,65,555,3,45,70,,Fast,Indeterminate,Unknown,50.0,50.0,25,Blue,Arms,Grassland,0,0,0,None,Mega,1,0,184,1,Wind Chime Pokémon,"CHIMECHO makes its cries echo inside its hollow body. When this POKéMON becomes enraged, its cries result in ultrasonic waves that have the power to knock foes flying.","CHIMECHO makes its cries echo inside its hollow body. When this POKéMON becomes enraged, its cries result in ultrasonic waves that have the power to knock foes flying. In high winds, CHIMECHO cries as it hangs from a tree branch or the eaves of a building using a suction cup on its head. This POKéMON plucks berries with its long tail and eats them. They fly about very actively when the hot season arrives. They communicate among themselves using seven different and distinguishing cries. It travels by riding on winds. It cleverly uses its long tail to pluck nuts and berries, which it loves to eat. To knock foes flying, it makes the air shudder with its cries. It converses using seven cries. Emitting ultrasonic cries, it floats on winds to travel great distances. Its cries echo inside its hollow body to emerge as beautiful notes for startling and repelling foes. It uses the sucker on its head to hang from a tree or from eaves. It can produce seven different tones.",Levitate,Unknown,Unknown,Evades ground moves.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/358.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10306.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10306.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10306.png,https://www.pokemon.com/us/pokedex/chimecho
358,chimecho,chimecho,Chimecho,chimecho,358,477,1,159.0,6,10,Psychic,None,75,50,80,95,90,65,455,3,45,70,159.0,Fast,Indeterminate,Unknown,50.0,50.0,25,Blue,Arms,Grassland,0,0,0,None,Standard,0,0,184,1,Wind Chime Pokémon,"CHIMECHO makes its cries echo inside its hollow body. When this POKéMON becomes enraged, its cries result in ultrasonic waves that have the power to knock foes flying.","CHIMECHO makes its cries echo inside its hollow body. When this POKéMON becomes enraged, its cries result in ultrasonic waves that have the power to knock foes flying. In high winds, CHIMECHO cries as it hangs from a tree branch or the eaves of a building using a suction cup on its head. This POKéMON plucks berries with its long tail and eats them. They fly about very actively when the hot season arrives. They communicate among themselves using seven different and distinguishing cries. It travels by riding on winds. It cleverly uses its long tail to pluck nuts and berries, which it loves to eat. To knock foes flying, it makes the air shudder with its cries. It converses using seven cries. Emitting ultrasonic cries, it floats on winds to travel great distances. Its cries echo inside its hollow body to emerge as beautiful notes for startling and repelling foes. It uses the sucker on its head to hang from a tree or from eaves. It can produce seven different tones.",Levitate,Unknown,Unknown,Evades ground moves.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/358.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/358.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/358.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/358.png,https://www.pokemon.com/us/pokedex/chimecho
10307,absol-mega-z,absol-mega-z,Absol maleega Z,absol,359,-1,0,,12,490,Dark,Ghost,65,154,60,75,60,151,565,3,30,35,,Medium Slow,Ground,Unknown,50.0,50.0,25,White,Quadruped,Mountain,0,0,0,None,Mega,1,0,185,0,Disaster Pokémon,"Every time ABSOL appears before people, it is followed by a disaster such as an earthquake or a tidal wave. As a result, it came to be known as the disaster POKéMON.","Every time ABSOL appears before people, it is followed by a disaster such as an earthquake or a tidal wave. As a result, it came to be known as the disaster POKéMON. ABSOL has the ability to foretell the coming of natural disasters. It lives in a harsh, rugged mountain environment. This POKéMON very rarely ventures down from the mountains. It sharply senses even subtle changes in the sky and the land to predict natural disasters. It is a long-lived POKéMON that has a life-span of 100 years. It appears when it senses an impending natural disaster. As a result, it was mistaken as a doom-bringer. It senses coming disasters and appears before people only to warn them of impending danger. Rumored to sense disasters with its horn, it became a target. It fled deep into the mountains. It has the ability to foretell natural disasters. Its life span is over a hundred years. It appears from deep in the mountains to warn people about upcoming disasters it has sensed with its horn.",Unknown,Unknown,Unknown,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/359.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10307.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10307.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10307.png,https://www.pokemon.com/us/pokedex/absol
359,absol,absol,Absol,absol,359,478,1,163.0,12,470,Dark,None,65,130,60,75,60,75,465,3,30,35,163.0,Medium Slow,Ground,Unknown,50.0,50.0,25,White,Quadruped,Mountain,0,0,0,None,Standard,0,0,185,0,Disaster Pokémon,"Every time ABSOL appears before people, it is followed by a disaster such as an earthquake or a tidal wave. As a result, it came to be known as the disaster POKéMON.","Every time ABSOL appears before people, it is followed by a disaster such as an earthquake or a tidal wave. As a result, it came to be known as the disaster POKéMON. ABSOL has the ability to foretell the coming of natural disasters. It lives in a harsh, rugged mountain environment. This POKéMON very rarely ventures down from the mountains. It sharply senses even subtle changes in the sky and the land to predict natural disasters. It is a long-lived POKéMON that has a life-span of 100 years. It appears when it senses an impending natural disaster. As a result, it was mistaken as a doom-bringer. It senses coming disasters and appears before people only to warn them of impending danger. Rumored to sense disasters with its horn, it became a target. It fled deep into the mountains. It has the ability to foretell natural disasters. Its life span is over a hundred years. It appears from deep in the mountains to warn people about upcoming disasters it has sensed with its horn.",Pressure,Super Luck,Justified,Increases the PP cost of moves targetting the Pokémon by one. Raises moves' critical hit rates one stage. Raises Attack one stage upon taking damage from a dark move.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/359.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/359.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/359.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/359.png,https://www.pokemon.com/us/pokedex/absol
10057,absol-mega,absol-mega,Absol maleega,absol,359,479,0,198.0,12,490,Dark,None,65,150,60,115,60,115,565,3,30,35,198.0,Medium Slow,Ground,Unknown,50.0,50.0,25,White,Quadruped,Mountain,0,0,0,None,Mega,1,0,185,0,Disaster Pokémon,"Every time ABSOL appears before people, it is followed by a disaster such as an earthquake or a tidal wave. As a result, it came to be known as the disaster POKéMON.","Every time ABSOL appears before people, it is followed by a disaster such as an earthquake or a tidal wave. As a result, it came to be known as the disaster POKéMON. ABSOL has the ability to foretell the coming of natural disasters. It lives in a harsh, rugged mountain environment. This POKéMON very rarely ventures down from the mountains. It sharply senses even subtle changes in the sky and the land to predict natural disasters. It is a long-lived POKéMON that has a life-span of 100 years. It appears when it senses an impending natural disaster. As a result, it was mistaken as a doom-bringer. It senses coming disasters and appears before people only to warn them of impending danger. Rumored to sense disasters with its horn, it became a target. It fled deep into the mountains. It has the ability to foretell natural disasters. Its life span is over a hundred years. It appears from deep in the mountains to warn people about upcoming disasters it has sensed with its horn.",Magic Bounce,Unknown,Unknown,Reflects most non-damaging moves back at their user.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/359.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10057.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/10057.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10057.png,https://www.pokemon.com/us/pokedex/absol
360,wynaut,wynaut,Wynaut,wynaut,360,298,1,52.0,6,140,Psychic,None,95,23,48,23,48,23,260,3,125,70,52.0,Medium,No Eggs,Unknown,50.0,50.0,20,Blue,Upright,Cave,1,0,0,None,Standard,0,0,100,0,Bright Pokémon,"WYNAUT can always be seen with a big, happy smile on its face. Look at its tail to determine if it is angry. When angered, this POKéMON will be slapping the ground with its tail.","WYNAUT can always be seen with a big, happy smile on its face. Look at its tail to determine if it is angry. When angered, this POKéMON will be slapping the ground with its tail. WYNAUT gather on moonlit nights to play by squeezing up against each other. By being squeezed, this POKéMON gains endurance and is trained to dole out powerful counterattacks. A WYNAUT loves to eat sweet fruits. It cleverly picks fruits using its earlike arms. They gather in fruit gardens, drawn by the fragrance. It tends to move in a pack with others. They cluster in a tight group to sleep in a cave. It grows strong by pushing up against others en masse. It loves eating sweet fruit. It tends to move in a pack. Individuals squash against one another to toughen their spirits. Wynaut can always be seen with a big, happy smile on its face. Look at its tail to determine if it is angry. When angered, this Pokémon will be slapping the ground with its tail. Wynaut gather on moonlit nights to play by squeezing up against each other. By being squeezed, this Pokémon gains endurance and is trained to dole out powerful counterattacks.",Shadow Tag,Unknown,Telepathy,Prevents opponents from fleeing or switching out. Protects against friendly Pokémon's damaging moves.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/360.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/360.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/360.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/360.png,https://www.pokemon.com/us/pokedex/wynaut
361,snorunt,snorunt,Snorunt,snorunt,361,480,1,60.0,7,168,Ice,None,50,50,50,50,50,50,300,3,190,70,60.0,Medium,Fairy,Mineral,50.0,50.0,20,Gray,Humanoid,Cave,0,0,0,None,Standard,0,0,186,0,Snow Hat Pokémon,"SNORUNT live in regions with heavy snowfall. In seasons without snow, such as spring and summer, this POKéMON steals away to live quietly among stalactites and stalagmites deep in caverns.","SNORUNT live in regions with heavy snowfall. In seasons without snow, such as spring and summer, this POKéMON steals away to live quietly among stalactites and stalagmites deep in caverns. SNORUNT survives by eating only snow and ice. Old folklore claims that a house visited by this POKéMON is sure to prosper for many generations to come. They tend to move about in groups of around five SNORUNT. In snowy regions, it is said that when they are seen late at night, snowfall will arrive by morning. It is said that a home visited by a SNORUNT will prosper. It can withstand cold of minus 150 degrees Fahrenheit. In the snow country, certain folklore says a house will prosper if a SNORUNT lives there. It is said that several SNORUNT gather under giant leaves and live together in harmony. It’s said that if they are seen at midnight, they’ll cause heavy snow. They eat snow and ice to survive. It is said that several Snorunt gather under giant leaves and live together in harmony.",Inner femaleocus,Ice Body,Moody,Heals for 1/16 max HP after each turn during hail. Protects against hail damage. Raises a random stat two stages and lowers another one stage after each turn.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/361.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/361.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/361.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/361.png,https://www.pokemon.com/us/pokedex/snorunt
362,glalie,glalie,Glalie,glalie,362,481,1,168.0,15,2565,Ice,None,80,80,80,80,80,80,480,3,75,70,168.0,Medium,Fairy,Mineral,50.0,50.0,20,Gray,Ball,Cave,0,0,0,None,Standard,0,0,186,1,Face Pokémon,"GLALIE has a body made of rock, which it hardens with an armor of ice. This POKéMON has the ability to freeze moisture in the atmosphere into any shape it desires.","GLALIE has a body made of rock, which it hardens with an armor of ice. This POKéMON has the ability to freeze moisture in the atmosphere into any shape it desires. GLALIE has the ability to freely control ice. For example, it can instantly freeze its foe solid. After immobilizing its foe in ice, this POKéMON enjoys eating it in leisurely fashion. A GLALIE has the power to instantaneously freeze moisture in the atmosphere. A dazzling cloud of diamondlike ice crystals forms around its body. It has a body of ice that won’t melt, even with fire. It can instantly freeze moisture in the atmosphere. To protect itself, it clads its body in an armor of ice, made by freezing moisture in the air. It prevents prey from escaping by instantaneously freezing moisture in the air. It can instantly freeze moisture in the atmosphere. It uses this power to freeze its foes. To protect itself, it clad its body in an armor of ice, made by freezing moisture in the air.",Inner femaleocus,Ice Body,Moody,Heals for 1/16 max HP after each turn during hail. Protects against hail damage. Raises a random stat two stages and lowers another one stage after each turn.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/362.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/362.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/362.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/362.png,https://www.pokemon.com/us/pokedex/glalie
